"","poor_or_fair_health_percent","poor_physical_health_days_avg","adult_smoking_percent","excessive_drinking_percent","adult_obesity_percent","food_env_index","uninsured_percent","percent_receiving_hba1c","hs_grad_rate","PSED_completion_rate","unemployed_percent","income_ineq_income_ratio","percent_food_insecure","access_exercise_opp_percent","diabetic_percent","physical_inactivity_percent","median_household_income","african_american_percent","american_indian_percent","asian_percent","pacific_islander_percent","hispanic_percent","nonhispanic_white_percent","not_eng_prof_percent","female","rural","County"
"463",0.696910539578776,0.845305786765422,0.115448903298983,-0.185472235109031,0.811605722176886,-1.50637601214192,0.446361389552771,-1.08919463318558,-0.560505515859774,-0.284226130900723,0.703035971082459,-0.246905897387625,1.27104689348598,-1.20941831927818,1.05941047504522,1.2866371953925,-0.920136905550362,0.613255944899747,-0.327341008320721,-0.647051395503073,-0.499164545034824,-0.929729391031524,-0.380359228040173,-0.825302543797084,-0.303857303627739,-0.596764003652686,15
"464",0.421378601136714,0.70422108456465,-0.185511405682718,-0.185472235109031,1.10003097629729,-0.665025675397743,-0.114111413500411,0.472305637399058,1.81605751240243,0.613632132513742,0.374672662818374,2.00048644861174,0.568626241822676,0.0958207473317738,0.576488321178452,0.397064485578456,0.0256726896344613,0.387767484576459,0.137866050136558,-0.537090457340044,-0.499164545034824,-0.200641554903265,-0.312296033492034,-0.344164241710972,0.621167491902004,0.874933268261317,16
"465",-0.680749152631531,-0.565541235242301,-1.99127325957293,0.610430032896317,-0.630520548425153,-0.758509046147096,-0.487759948869198,0.819305697528977,-0.884582292440984,1.89308015787936,-0.844962482162512,0.174480167487255,0.334486024601574,1.73789570209914,-0.38935598655508,-1.97512940725899,0.979708623638589,0.986721207310193,-0.404875518063601,2.76173768755082,-0.499164545034824,0.346174322192929,-1.24249302564993,0.329429381209585,0.727901122155437,-1.49053449298859,17
"466",4.55435767776763,2.96157631977701,2.5231313751526,-0.716073747112595,1.96530673865852,-2.90862657338222,-0.114111413500411,0.992805727593936,NA,-0.755601719193317,3.18921530508196,-0.387367919012585,3.612449065697,-2.26203046977008,1.54233262891198,1.2866371953925,-1.65973960766462,2.48058225695198,-0.404875518063601,-0.317168581013987,-0.499164545034824,-0.428481503693346,-2.49031825903247,-0.825302543797084,-1.44234935966435,-0.559803569883156,18
"467",-0.129685275747408,0.280966977962334,-0.787432023646121,0.0798285208927517,1.96530673865852,-0.197608821650976,-0.674584216553592,0.645805667464017,-0.128403147084828,-0.531137153339701,-0.61041726197388,-0.246905897387625,0.100345807380472,-1.08310486121916,2.02525478277875,-0.195983987630906,0.180766597507747,0.845790919608138,-0.327341008320721,-0.537090457340044,-0.499164545034824,-0.838593411515492,-0.690424892092804,-1.01775786463153,-1.4067714829132,1.63766221968707,19
"468",0.696910539578776,1.12747519116697,0.115448903298983,0.345129276894534,1.96530673865852,-0.291092192400329,-0.300935681184805,-0.915694603120618,0.0876480373026454,-0.0597615650471067,0.140127442629742,0.455404210737175,0.334486024601574,0.0537162613120978,-0.38935598655508,0.397064485578456,-0.882953854087106,-0.274604867623199,-0.327341008320721,-0.537090457340044,-0.499164545034824,-0.0183695958712002,0.398586220677413,1.00302300413014,-0.410590933881172,0.330606880019152,20
"469",0.696910539578776,0.986390488966195,-0.48647171466442,-0.185472235109031,0.811605722176886,-0.665025675397743,0.259537121868377,-0.568694542990699,-0.128403147084828,-0.576030066510424,1.125217367422,0.595866232362136,1.03690667626488,-1.12520934723883,0.576488321178452,1.2866371953925,-0.834912035382368,-0.0138838353743977,-0.404875518063601,-0.647051395503073,0.645872404149001,-0.793025421757476,0.270022408753151,-0.921530204214307,0.478855984897428,0.770772045819915,21
"470",-0.40521721418947,0.13988227576156,-0.787432023646121,0.875730788898099,-0.342095294304746,0.55025814434385,-0.300935681184805,0.819305697528977,0.627775998271328,-0.403940566022651,0.0463093545542895,-0.949216005512426,-0.602074844282834,1.14843289782367,-0.38935598655508,-1.38208093404963,0.217181857347867,-1.14132613699084,0.215400559879438,-0.427129519177015,-0.499164545034824,0.665150250499043,1.10946847484686,0.714340022878475,-2.18948477143837,1.15381654124959,22
"471",-0.40521721418947,-0.00120242643921129,-1.08839233262782,0.345129276894534,0.23475521393607,0.26980803209579,-0.114111413500411,0.472305637399058,-0.344454331472301,-0.0148686518763833,0.374672662818374,-0.387367919012585,-0.13379440984063,0.853701495685943,0.0935661673116858,-0.492508224235588,0.392896454528209,0.00725570778091065,-0.172271988834961,2.54181581122477,0.645872404149001,0.391742311950945,-0.221545107427849,0.714340022878475,0.372122354643997,-0.778206133066741,23
"472",-0.129685275747408,-0.00120242643921129,-0.48647171466442,0.345129276894534,1.3884562304177,0.0828412905970832,-0.487759948869198,0.645805667464017,0.195673629496382,0.291899588123559,-0.000599689483437131,0.876790275612055,0.568626241822676,-0.325224112864987,0.0935661673116858,-0.789032460840269,0.0595652055699954,1.16993058132286,-0.482410027806481,-0.427129519177015,-0.499164545034824,-0.337345524177314,-1.07611632786559,-0.729074883379862,-0.339435180378883,0.266766130780873,24
"473",0.145846662694653,0.563136382363877,-0.48647171466442,-0.185472235109031,-0.0536700401843376,-0.478058933899036,-0.300935681184805,0.645805667464017,1.49198073582122,-0.396458413827531,-0.516599173898427,0.455404210737175,0.334486024601574,-0.451537570924015,0.576488321178452,1.2866371953925,-0.0469384610105987,-0.190046695001966,-0.404875518063601,-0.647051395503073,-0.499164545034824,-0.74745743199946,0.421273952193459,-0.440391902128194,-0.446168810632317,0.478448615097271,25
"474",-0.40521721418947,0.280966977962334,-1.08839233262782,1.14103154489988,-0.0536700401843376,0.830708256591909,-0.114111413500411,0.819305697528977,-0.66853110805351,1.19724000373315,-0.657326306011606,-0.808753983887465,-0.602074844282834,1.82210467413849,-0.38935598655508,-1.08555669744495,0.882528141053206,-0.380302583399741,-0.172271988834961,3.64142519285505,0.645872404149001,4.99410927751058,-0.62992427471668,3.50494217497792,0.514433861648573,-1.68541678013702,26
"475",-0.40521721418947,0.422051680163105,-0.48647171466442,0.345129276894534,0.23475521393607,0.830708256591909,-0.300935681184805,0.298805607334098,1.16790395924001,-0.0298329562666241,-0.422781085822974,1.29817634048694,-0.602074844282834,-0.746268973061747,0.0935661673116858,-0.195983987630906,0.243506141569642,-1.0497214499845,-0.0172029693492014,-0.647051395503073,-0.499164545034824,-0.38291351393533,1.21534455525507,-0.536619562545417,0.300966601141708,-0.018837221074584,27
