"","health_outcomes_rank","health_factors_rank","life_length_rank","life_quality_rank","health_behav_rank","clinical_care_rank","socio_econ_fact_rank","physical_env_rank","County"
"666",2.42857142857143,2.14285714285714,2.85714285714286,2.57142857142857,1.71428571428571,3.57142857142857,3.85714285714286,1,26
"667",5.57142857142857,3.57142857142857,7.14285714285714,4.42857142857143,4.42857142857143,5.28571428571429,3.42857142857143,1.71428571428571,27
"668",1.57142857142857,1.57142857142857,1.42857142857143,1.85714285714286,1.28571428571429,1.57142857142857,2.28571428571429,6.42857142857143,29
"669",2,2.71428571428571,2.14285714285714,1.71428571428571,2.85714285714286,6.14285714285714,2.85714285714286,1.28571428571429,30
"670",3.28571428571429,3.71428571428571,3.71428571428571,3.28571428571429,4,9,2.42857142857143,2.57142857142857,28
"671",2.71428571428571,3,1.85714285714286,7,4.28571428571429,2.85714285714286,2.57142857142857,8.14285714285714,31
"672",2.28571428571429,2.42857142857143,3.42857142857143,1.42857142857143,3.14285714285714,4.14285714285714,1.57142857142857,4.85714285714286,32
"673",10,9.85714285714286,9.57142857142857,9.85714285714286,10,6.57142857142857,10,8.28571428571428,33
"674",9.71428571428571,9.57142857142857,10,9.42857142857143,9.14285714285714,6.71428571428571,9.57142857142857,9.42857142857143,34
"675",8.28571428571428,6.71428571428571,8.28571428571428,8.57142857142857,6.28571428571429,4,6.85714285714286,8.42857142857143,35
"676",5.42857142857143,5,5.28571428571429,6.42857142857143,5.14285714285714,2.42857142857143,7.85714285714286,2.85714285714286,36
"677",7,4.42857142857143,5.42857142857143,7.28571428571429,6.42857142857143,2,6.14285714285714,7.57142857142857,37
"678",1.71428571428571,3.14285714285714,2,2.28571428571429,3.28571428571429,8.42857142857143,2.14285714285714,3.42857142857143,38
"679",5.85714285714286,6,7.57142857142857,4.14285714285714,2.57142857142857,5.57142857142857,8.14285714285714,4.57142857142857,39
"680",7.14285714285714,4.14285714285714,7,6.57142857142857,6.57142857142857,2.28571428571429,5.14285714285714,4.42857142857143,40
"681",8.42857142857143,7.28571428571429,9.71428571428571,6,5.42857142857143,9.14285714285714,5.42857142857143,5.28571428571429,41
"682",7.57142857142857,7.85714285714286,5.85714285714286,9.14285714285714,5.71428571428571,7.42857142857143,8.57142857142857,6.85714285714286,42
"683",3.57142857142857,6.85714285714286,3.85714285714286,4.28571428571429,6.71428571428571,9.57142857142857,4,3.28571428571429,43
"684",7.28571428571429,5.28571428571429,8.14285714285714,5.57142857142857,7,8.28571428571428,4.14285714285714,3.14285714285714,44
"685",1.42857142857143,1.42857142857143,1.71428571428571,1.57142857142857,2.14285714285714,2.14285714285714,1.85714285714286,2.42857142857143,45
"686",9,9.14285714285714,9.14285714285714,8.14285714285714,7.85714285714286,9.28571428571428,9.28571428571428,1.14285714285714,46
"687",4.57142857142857,3.85714285714286,4.85714285714286,4.57142857142857,3.57142857142857,2.57142857142857,5.85714285714286,6.57142857142857,47
"688",6.28571428571429,4.71428571428571,6.42857142857143,5.71428571428571,4.57142857142857,3.85714285714286,5.57142857142857,8.57142857142857,48
"689",9.14285714285714,8.85714285714286,9.28571428571428,7.71428571428571,8.28571428571428,3.42857142857143,9.42857142857143,8.71428571428571,49
"690",3.71428571428571,4.28571428571429,4.57142857142857,2.85714285714286,4.85714285714286,4.28571428571429,4.57142857142857,5.71428571428571,50
"691",4.71428571428571,6.14285714285714,4.42857142857143,6.14285714285714,5,5.14285714285714,7.28571428571429,3.85714285714286,51
"692",1.14285714285714,1,1.14285714285714,1.28571428571429,1,1.85714285714286,1.28571428571429,5.57142857142857,52
"693",6.14285714285714,7.42857142857143,6.71428571428571,5,8,7,6.71428571428571,4,53
"694",9.57142857142857,9.71428571428571,9,9.57142857142857,9.42857142857143,8.57142857142857,9.71428571428571,7,54
"695",4.14285714285714,5.71428571428571,4.14285714285714,3.42857142857143,8.57142857142857,6.85714285714286,4.42857142857143,2,55
"696",5.14285714285714,6.57142857142857,5.71428571428571,5.14285714285714,2.42857142857143,8.14285714285714,7.14285714285714,9,56
"697",3.14285714285714,3.42857142857143,2.28571428571429,4.85714285714286,3.85714285714286,6,3.57142857142857,1.57142857142857,57
"698",2.57142857142857,4,3.57142857142857,2,7.57142857142857,7.28571428571429,3.14285714285714,1.42857142857143,58
"699",9.42857142857143,8.28571428571428,9.85714285714286,8.28571428571428,8.71428571428571,5.85714285714286,8.71428571428571,4.28571428571429,59
"700",8.57142857142857,6.42857142857143,8.71428571428571,8.42857142857143,5.85714285714286,4.42857142857143,5.71428571428571,9.71428571428571,60
"701",3,2.57142857142857,2.42857142857143,3.71428571428571,2.71428571428571,3,3.71428571428571,2.14285714285714,61
"702",6.85714285714286,9.28571428571428,7.28571428571429,5.42857142857143,7.28571428571429,9.85714285714286,9,3.57142857142857,62
"703",2.14285714285714,1.71428571428571,2.57142857142857,2.14285714285714,1.57142857142857,1.42857142857143,2.71428571428571,3,63
"704",7.85714285714286,7.71428571428571,8.57142857142857,7.42857142857143,6.14285714285714,8,6.57142857142857,5.14285714285714,64
